"","age","inc","mortgage","ccAvg","MaxCC","MinCC","sdCC","usage","family","edu","mortS","cc","cd","online","securities","infoReq","loan"
"4397","5","13","4"," 4","5","2","4"," 8","2","2","0","1","1","1","0","Email","1"
"4068","5"," 5","1"," 1","1","1","1"," 3","3","1","0","0","0","1","0","Email","0"
"2830","1"," 5","5"," 3","3","4","5"," 1","1","1","1","0","0","0","0","Email","0"
"434","4"," 6","1"," 1","2","1","1"," 1","3","1","0","0","0","0","0","Email","0"
"4297","3"," 9","5"," 4","3","4","5"," 1","3","1","1","0","0","0","0","Ph","1"
"2367","1"," 3","5"," 3","5","2","5"," 6","3","1","1","1","0","1","0","Ph","0"
"639","3"," 6","5"," 8","4","2","3"," 6","1","3","1","0","0","1","1","Ph","0"
"3400","3"," 5","1"," 1","4","3","5"," 3","4","1","0","0","0","1","0","Email","0"
"3376","2","11","5"," 4","4","5","5"," 6","1","1","1","0","0","1","1","Ph","0"
"1903","4"," 1","4"," 1","4","5","5"," 3","4","2","1","0","0","1","0","Email","0"
"3080","4"," 1","1"," 1","2","2","1"," 3","2","1","0","0","0","1","0","Email","0"
"4189","3"," 5","1"," 8","4","3","5"," 3","4","1","0","1","0","0","0","Email","0"
"262","3"," 2","1"," 5","3","1","2"," 8","1","3","0","1","1","1","0","Email","0"
"1753","1"," 4","1"," 1","3","2","4"," 6","1","1","0","1","0","1","0","Email","0"
"4288","1"," 5","5"," 1","1","1","1"," 3","1","2","1","0","0","1","0","Email","0"
"1356","4"," 6","1"," 3","5","2","4"," 3","4","1","0","0","0","1","0","Email","0"
"736","5","10","1"," 2","3","4","2"," 4","2","2","0","0","0","1","0","Email","1"
"2015","5"," 2","1"," 4","4","5","5"," 1","3","1","0","0","0","1","0","Ph","0"
"77","5"," 1","1"," 1","2","3","5"," 1","3","3","0","0","0","0","0","Email","0"
"3073","3"," 3","4"," 9","2","5","4"," 4","3","2","1","0","0","1","0","Email","0"
"2222","5"," 4","1"," 1","1","2","1"," 6","4","2","0","1","0","1","0","Email","0"
"2546","3"," 3","1"," 1","1","1","1","10","2","3","0","1","1","1","1","Email","0"
"1859","5"," 4","1"," 2","5","3","5"," 1","2","1","0","0","0","0","0","Ph","0"
"1108","4","13","5"," 1","1","1","1"," 1","1","1","1","0","0","0","0","Email","0"
"1830","3","12","5"," 1","1","1","1"," 6","1","1","1","1","0","1","0","Email","0"
"3144","3"," 5","1"," 1","1","1","2"," 1","3","1","0","0","0","0","0","Email","0"
"2322","4"," 5","1"," 1","1","2","2"," 6","1","3","0","0","0","1","1","Email","0"
"1565","4"," 3","5"," 3","4","5","4"," 1","3","2","1","0","0","0","0","Email","0"
"3215","3"," 6","1"," 7","4","5","2"," 1","2","3","0","0","0","0","0","Email","0"
"1262","2"," 5","4"," 2","3","2","4"," 1","2","3","1","0","0","0","0","Email","0"
"4677","1"," 5","4"," 2","3","2","2"," 6","4","2","0","1","0","1","0","Email","0"
"1804","4"," 3","1"," 1","3","5","3"," 3","4","1","0","0","0","1","0","Email","0"
"4098","1"," 2","1"," 6","3","3","2"," 4","4","3","0","0","0","1","0","Ph","0"
"4709","3"," 6","1"," 1","5","3","4"," 3","1","3","0","0","0","0","1","Email","0"
"915","3","14","1"," 3","3","4","2"," 6","2","3","0","1","0","1","0","Email","0"
"2149","1"," 3","1"," 1","2","2","3"," 1","1","2","0","0","0","0","0","Email","0"
"4473","2","13","1"," 1","4","4","4"," 6","2","1","0","1","0","1","0","Ph","0"
"516","4"," 3","5"," 1","3","2","5"," 1","3","2","1","0","0","0","0","Email","0"
"4333","4","13","1"," 2","5","5","3"," 3","1","1","0","0","0","1","0","Ph","0"
"2166","2"," 3","1"," 1","2","2","2"," 3","1","3","0","0","0","1","0","Email","0"
"590","1"," 3","1"," 1","1","1","1"," 3","1","1","0","0","0","1","0","Email","0"
"2210","1","13","1"," 1","1","1","2"," 3","3","2","0","0","0","1","0","Ph","1"
"1686","1"," 5","1"," 7","2","3","2"," 1","1","1","0","0","0","0","0","Email","0"
"1768","2"," 1","5"," 2","2","4","2"," 1","2","2","1","0","0","0","0","Ph","0"
"3289","5"," 9","1"," 3","3","3","5"," 3","1","2","0","0","0","1","0","Ph","1"
"2839","5"," 6","4"," 3","5","5","4"," 1","2","1","1","0","0","0","0","Email","0"
"4131","4"," 5","1"," 3","4","3","3"," 1","3","3","0","0","0","0","0","Email","0"
"2056","5","11","4"," 2","5","5","3"," 1","4","2","1","0","0","0","0","Ph","1"
"956","4"," 5","1"," 2","4","2","3"," 3","4","3","0","1","0","0","0","Email","0"
"299","2","11","1"," 1","1","1","1"," 6","1","3","0","0","1","1","0","Email","1"
"4795","2"," 4","1"," 1","2","1","1"," 4","1","1","0","0","0","1","0","Email","0"
"52","5"," 9","1"," 1","1","1","1"," 3","1","1","0","0","0","1","0","Email","0"
"3417","2"," 1","4"," 3","5","5","5"," 3","4","1","1","0","0","1","0","Email","0"
"3908","5"," 4","1"," 1","4","4","3"," 6","4","2","0","0","0","1","1","Email","0"
"2791","5"," 4","1"," 2","3","3","2"," 3","1","3","0","0","0","1","0","Ph","0"
"4962","5"," 4","1"," 5","5","3","5"," 3","4","2","0","1","0","0","0","Email","0"
"3509","5"," 9","1"," 3","3","4","5"," 1","2","1","0","0","0","0","0","Email","0"
"2122","3","12","1"," 1","1","1","1"," 1","2","1","0","0","0","0","0","Ph","0"
"2184","3"," 9","1"," 3","5","5","5"," 6","1","1","0","1","0","1","0","Email","0"
"1087","1"," 5","1"," 1","4","5","5"," 1","4","2","0","0","0","0","0","Email","0"
"4657","2"," 4","4"," 4","4","4","3"," 1","3","3","0","0","0","1","0","Email","0"
"957","3"," 5","5"," 1","1","1","1"," 1","1","2","1","0","0","0","0","Email","0"
"1133","3"," 4","1"," 1","3","4","4"," 6","1","2","0","0","0","1","1","Email","0"
"2811","1"," 7","5"," 9","4","4","3"," 3","1","1","1","0","0","1","0","Email","0"
"4876","1"," 8","5"," 1","4","4","4"," 3","1","1","1","0","0","1","0","Ph","0"
"680","1","11","1"," 3","2","5","4"," 3","1","3","0","0","0","1","0","Ph","1"
"1202","1"," 6","1"," 9","5","2","5"," 3","2","1","0","0","0","1","0","Ph","0"
"1452","2"," 3","1"," 2","5","2","2"," 3","4","1","0","0","0","1","0","Email","0"
"305","5"," 1","5"," 1","4","3","5"," 3","1","1","1","0","0","1","0","Ph","0"
"4807","1"," 3","5"," 1","1","2","1"," 1","3","1","1","0","0","0","0","Ph","0"
"4407","5","10","5"," 2","2","2","5"," 4","4","1","1","0","0","1","0","Ph","1"
"533","4"," 3","1"," 2","4","2","4"," 3","2","3","0","0","0","0","1","Ph","0"
"3817","2"," 9","5"," 1","1","2","1"," 3","2","1","1","0","0","1","0","Email","0"
"2202","2","12","5"," 1","2","1","1"," 3","1","3","1","0","0","1","0","Ph","1"
"3088","3"," 3","1"," 1","1","2","1"," 6","1","2","0","1","0","1","0","Email","0"
"3324","2"," 3","1"," 3","2","2","5"," 4","2","2","0","1","0","0","0","Ph","0"
"3437","4"," 8","5"," 2","4","4","3"," 3","1","1","1","0","0","1","0","Ph","0"
"3133","1"," 2","1"," 9","3","3","4"," 6","4","1","0","1","0","1","0","Email","0"
"2505","5"," 5","1"," 3","5","2","5"," 6","4","1","0","1","0","1","0","Email","0"
"2460","5"," 5","5"," 2","5","2","3"," 3","2","1","1","0","0","1","0","Email","0"
"4699","2"," 5","1"," 4","2","2","3"," 3","3","3","0","1","0","0","0","Ph","0"
"118","4"," 4","4"," 5","2","2","5"," 3","2","3","0","0","0","1","0","Email","0"
"1641","4"," 6","4"," 3","4","4","5"," 6","4","2","1","0","0","1","1","Email","0"
"1389","5"," 4","1"," 9","2","4","2"," 1","3","3","0","0","0","1","0","Ph","0"
"1533","5"," 5","1"," 1","3","4","2"," 3","4","1","0","0","0","1","0","Ph","0"
"672","1"," 1","4"," 2","5","3","4"," 1","1","1","1","0","0","0","0","Email","0"
"1248","2"," 2","1"," 1","1","2","1"," 1","2","3","0","0","0","0","0","Ph","0"
"1615","3"," 2","1"," 1","1","1","1"," 3","1","3","0","0","0","1","0","Ph","0"
"2963","3"," 4","4"," 3","3","4","5"," 1","2","3","1","0","0","0","0","Email","0"
"1061","2","10","1"," 2","4","5","5"," 3","3","2","0","0","0","1","0","Ph","1"
"451","2"," 1","1"," 4","2","5","3"," 1","3","2","0","0","0","0","0","Ph","0"
"115","2"," 3","1"," 3","5","5","3"," 4","3","3","0","0","0","1","0","Ph","0"
"3146","1"," 1","1"," 1","5","3","4"," 3","4","2","0","1","0","0","0","Email","0"
"1872","4"," 5","1"," 1","5","4","2"," 1","1","2","0","0","0","1","0","Ph","0"
"3142","3"," 2","1","10","3","3","5"," 6","4","1","0","1","0","1","0","Email","0"
"308","2"," 9","1"," 1","2","3","5"," 8","2","1","0","1","1","1","0","Email","0"
"450","1"," 3","4"," 1","1","1","2"," 4","2","3","1","0","0","1","0","Email","0"
"504","2"," 5","1"," 2","3","3","5"," 3","3","2","0","0","0","1","0","Ph","1"
"4422","5"," 3","1"," 4","3","5","3"," 3","1","3","0","1","0","0","0","Email","0"
"4238","2"," 4","1"," 5","5","5","4"," 3","4","3","0","0","0","1","0","Email","0"
"3861","2"," 9","4"," 1","2","1","1"," 3","2","1","0","1","0","0","0","Email","0"
"2429","2"," 6","5"," 2","5","3","4"," 3","1","1","1","0","0","1","0","Ph","0"
"1123","1"," 7","1"," 3","4","2","2"," 3","2","1","0","1","0","0","0","Ph","1"
"778","4","13","1"," 1","2","1","1"," 1","2","3","0","0","0","0","0","Ph","1"
"4080","1"," 8","1"," 1","1","1","1"," 7","2","1","0","1","0","1","0","Ph","0"
"2828","2"," 1","4"," 2","4","4","3"," 3","1","1","1","0","0","0","1","Email","0"
"844","3"," 2","4"," 1","2","4","2"," 6","3","2","0","1","0","1","0","Email","0"
"2890","4"," 6","1"," 3","2","2","5"," 1","3","1","0","0","0","0","0","Email","0"
"3365","1","13","5"," 3","5","3","5"," 8","3","2","1","1","1","1","0","Ph","1"
"2055","4"," 2","1"," 2","5","5","3"," 6","4","3","0","1","0","1","0","Email","0"
"2323","2"," 9","5"," 1","5","3","3"," 3","3","1","1","0","0","1","0","Email","1"
"3638","3"," 3","1"," 3","3","5","4"," 3","3","3","0","0","0","1","0","Email","0"
"3687","2"," 4","1"," 1","5","2","5"," 1","3","3","0","0","0","0","0","Email","0"
"2561","1"," 5","5"," 9","4","3","5"," 1","1","1","1","0","0","0","0","Ph","0"
"281","4"," 4","1"," 5","2","5","4"," 3","4","3","0","1","0","0","0","Email","0"
"3203","3"," 4","1"," 3","3","3","5"," 3","2","1","0","0","0","0","1","Email","0"
"1858","3"," 3","4"," 1","1","1","1"," 3","2","2","1","0","0","1","0","Email","0"
"1516","4"," 8","5"," 2","4","3","4"," 6","1","1","1","1","0","1","0","Email","0"
"1159","2"," 8","5"," 6","2","3","4"," 1","2","1","1","0","0","0","0","Email","0"
"946","1"," 6","5"," 3","4","2","2"," 6","1","3","1","1","0","1","0","Email","0"
"1633","1","13","1"," 4","5","4","4"," 3","3","3","0","0","0","1","0","Ph","1"
"3629","4","13","1"," 1","2","1","2"," 6","1","1","0","0","0","1","1","Email","0"
"1024","1"," 7","1"," 1","1","1","1"," 1","1","1","0","0","0","0","0","Ph","0"
"2199","5"," 1","4"," 1","5","4","3"," 1","2","1","1","0","0","0","0","Email","0"
"782","3","11","1"," 1","2","1","2"," 4","2","1","0","0","0","0","1","Email","0"
"746","4"," 1","1"," 1","1","1","1"," 8","3","2","0","0","1","1","1","Email","0"
"2777","4"," 2","1"," 1","1","1","1"," 8","2","1","0","1","1","1","0","Email","0"
"1212","3"," 3","5"," 1","1","1","1"," 6","4","3","1","1","0","1","0","Email","0"
"535","1"," 3","5"," 3","4","5","4"," 3","3","2","1","0","0","1","0","Email","0"
"225","2"," 6","1"," 1","3","4","3"," 3","1","3","0","1","0","0","0","Email","0"
"3595","5"," 9","1"," 1","2","4","4"," 1","2","3","0","0","0","0","0","Ph","1"
"2194","3"," 5","4"," 1","1","2","1"," 4","1","2","1","1","0","0","0","Ph","0"
"455","5"," 3","4"," 1","2","5","5"," 3","3","2","1","0","0","1","0","Ph","0"
"2179","5","13","1"," 3","4","4","4"," 1","2","3","0","0","0","0","0","Ph","1"
"2084","4"," 7","1"," 4","2","4","4"," 3","1","2","0","0","0","1","0","Ph","0"
"4306","5"," 4","1"," 9","4","5","3"," 3","4","3","0","0","0","1","0","Ph","0"
"4799","2"," 8","1"," 1","1","2","1"," 1","2","3","0","0","0","0","0","Ph","1"
"2188","3"," 2","4"," 2","5","3","2"," 3","2","3","1","0","0","1","0","Email","0"
"2779","1"," 2","4"," 2","4","4","4","10","4","3","1","1","1","1","1","Email","0"
"2898","4","13","1"," 3","4","4","2"," 7","3","1","0","1","1","1","0","Ph","1"
"4875","2"," 3","1"," 1","1","1","1"," 8","3","3","0","1","1","1","0","Ph","0"
"1109","4"," 3","1"," 2","5","3","5"," 6","1","3","0","1","0","0","1","Ph","0"
"4026","4"," 5","5"," 2","3","3","2"," 1","1","1","1","0","0","0","0","Ph","0"
"4225","2"," 9","1"," 1","3","4","3"," 6","2","1","0","1","0","1","0","Email","0"
"3200","4"," 6","1"," 1","1","1","1"," 4","1","1","0","1","0","1","0","Ph","0"
"1559","4"," 1","5"," 1","1","1","1"," 6","4","3","1","1","0","0","1","Ph","0"
"4468","1"," 9","1"," 1","1","1","1"," 4","2","1","0","0","0","1","0","Ph","0"
"3666","5"," 1","4"," 3","3","4","4"," 3","1","2","0","0","0","1","0","Email","0"
"835","2"," 5","1"," 4","5","3","3"," 3","3","1","0","1","0","0","0","Email","0"
"3845","2","10","1"," 1","1","1","1"," 6","1","1","0","0","0","1","1","Email","0"
"2403","3"," 6","5"," 1","4","3","5"," 3","3","1","1","0","0","1","0","Ph","0"
"2413","2"," 2","1"," 3","3","4","5"," 3","1","1","0","1","0","0","0","Email","0"
"1260","2"," 5","1"," 1","1","2","2"," 3","4","3","0","0","0","1","0","Ph","0"
"4130","3"," 4","1"," 4","5","3","3"," 1","3","3","0","0","0","0","0","Email","0"
"3934","1"," 8","5"," 7","3","3","3"," 3","3","3","1","0","0","1","0","Ph","1"
"2298","3"," 6","1"," 1","2","1","1"," 6","1","3","0","1","0","1","0","Email","0"
"4656","4"," 5","1"," 1","1","2","1"," 3","3","3","0","0","0","1","0","Email","0"
"3523","4"," 3","5"," 2","4","5","4"," 1","4","1","1","0","0","0","0","Ph","0"
"2027","5"," 2","1"," 1","3","5","5"," 6","3","1","0","0","0","0","1","Email","0"
"1426","1"," 4","1"," 3","3","5","5"," 3","2","1","0","0","0","1","0","Ph","0"
"253","3","10","1"," 1","5","4","3"," 1","1","1","0","0","0","0","0","Ph","0"
"3272","1"," 3","1"," 1","1","1","1"," 1","1","2","0","0","0","0","0","Ph","0"
"1954","4"," 9","1"," 1","1","2","1"," 1","1","1","0","0","0","0","0","Email","0"
"804","4"," 9","5"," 2","4","4","4"," 1","3","2","1","0","0","0","0","Ph","1"
"1438","2"," 5","5"," 2","3","2","4"," 6","3","1","1","0","0","1","1","Email","0"
"794","4"," 1","1"," 1","1","2","2"," 3","2","3","0","1","0","0","0","Ph","0"
"1757","3"," 3","5"," 2","4","2","5"," 3","2","2","1","1","0","0","0","Email","0"
"924","1"," 1","4"," 3","2","2","2"," 3","4","2","1","0","0","1","0","Ph","0"
"454","1"," 4","1"," 1","1","2","1"," 3","4","2","0","0","0","1","0","Email","0"
"277","1"," 2","1"," 1","2","5","4"," 1","4","3","0","0","0","0","0","Email","0"
"2640","2"," 6","4"," 4","3","5","4"," 3","2","1","0","0","0","1","0","Email","0"
"1096","1"," 4","1"," 1","1","1","1"," 3","3","2","0","0","0","1","0","Ph","0"
"571","2"," 9","1"," 2","3","2","4"," 1","1","1","0","0","0","0","0","Email","0"
"4515","2"," 3","5"," 6","4","4","2"," 6","2","2","1","0","0","1","1","Email","0"
"1567","2"," 5","1"," 1","1","2","1"," 1","4","1","0","0","0","0","0","Email","0"
"4071","1"," 5","1"," 2","5","3","4"," 1","4","2","0","0","0","0","0","Email","0"
"2474","4"," 6","1"," 1","1","1","1"," 3","4","2","0","0","0","1","0","Email","0"
"3494","1"," 5","1"," 1","1","1","2"," 3","4","3","0","0","0","1","0","Ph","0"
"826","5"," 3","4"," 1","1","1","1"," 6","2","3","1","1","0","1","0","Ph","0"
"2089","4"," 4","5"," 2","3","4","5"," 3","3","1","1","1","0","0","0","Ph","0"
"2744","4"," 2","1"," 2","5","2","3"," 1","1","2","0","0","0","0","0","Ph","0"
"4188","3"," 6","1"," 1","1","1","1"," 3","4","3","0","1","0","0","0","Email","0"
"358","1","10","1"," 3","5","5","4"," 3","2","1","0","0","0","1","0","Ph","0"
"4053","5"," 3","5"," 1","5","3","4"," 1","1","2","1","0","0","0","0","Email","0"
"10","1","12","1"," 2","4","5","3"," 1","1","3","0","0","0","0","0","Ph","1"
"802","4"," 4","4"," 1","1","1","1"," 1","4","3","1","0","0","0","0","Ph","0"
"2584","5"," 8","1"," 3","2","3","2"," 6","1","1","0","1","0","1","0","Ph","0"
"3295","2"," 2","1"," 1","4","3","2"," 1","2","3","0","0","0","0","0","Email","0"
"3041","5"," 3","4"," 4","4","5","3"," 3","1","1","1","0","0","1","0","Email","0"
"514","2"," 8","5"," 1","1","1","1"," 3","1","3","1","1","0","0","0","Ph","0"
"1473","2"," 4","1"," 4","2","3","4"," 6","4","3","0","1","0","1","0","Ph","0"
"2996","2"," 7","4"," 5","2","3","2"," 1","2","2","1","0","0","0","0","Ph","0"
"2632","4"," 5","1"," 3","4","5","2"," 3","3","2","0","0","0","1","0","Ph","0"
"4117","3"," 4","1"," 1","5","2","5"," 1","4","3","0","0","0","0","0","Email","0"
"4119","4"," 5","5"," 1","5","1","5"," 3","1","1","1","0","0","1","0","Email","0"
"2107","1"," 7","5"," 1","3","2","4"," 3","1","1","1","0","0","1","0","Email","0"
"1706","1"," 2","5"," 2","4","5","5"," 6","2","1","1","1","0","1","0","Email","0"
"2907","2"," 5","1"," 6","4","4","4"," 6","3","2","0","1","0","1","0","Email","0"
"99","3"," 6","1"," 5","4","2","4"," 3","1","1","0","0","0","1","0","Email","0"
"740","5"," 1","1"," 2","2","4","5"," 3","1","3","0","0","0","1","0","Email","0"
"3340","5"," 1","1"," 1","5","4","2"," 1","3","3","0","0","0","0","0","Email","0"
"417","4"," 6","1"," 2","5","3","4"," 3","4","2","0","0","0","1","0","Email","0"
"4127","3"," 8","1"," 3","3","4","2","10","1","1","0","1","1","1","1","Email","0"
"1459","2"," 6","5"," 1","1","1","1"," 4","1","1","1","0","0","1","0","Email","0"
"3251","2"," 3","5"," 1","4","4","2"," 6","4","2","1","0","0","1","1","Email","0"
"4192","5"," 6","1"," 1","1","1","1"," 1","4","2","0","0","0","0","0","Email","0"
"1851","4"," 1","1"," 5","2","4","5"," 4","2","2","0","0","0","1","0","Email","0"
"4341","2"," 5","1"," 5","5","1","5"," 3","4","1","0","0","0","1","0","Email","0"
"1841","4"," 1","1"," 5","5","4","4"," 3","1","2","0","0","0","1","0","Email","0"
"3739","3"," 5","1"," 1","3","3","3"," 3","3","1","0","0","0","1","0","Email","0"
"4329","1"," 6","4"," 1","5","3","2"," 8","2","1","0","1","1","0","1","Ph","0"
"596","1"," 9","1"," 3","5","3","4"," 6","2","1","0","1","0","0","1","Email","0"
"2968","2"," 4","1"," 3","5","3","5"," 3","4","1","0","0","0","1","0","Email","0"
"2048","5"," 6","5"," 3","5","4","2","10","2","1","1","1","1","1","1","Email","0"
"1573","1"," 4","5"," 5","3","3","5"," 3","1","1","1","0","0","1","0","Ph","1"
"3771","5"," 8","5"," 2","2","4","5"," 8","1","1","1","1","1","1","0","Email","0"
"965","4"," 6","4"," 5","2","2","5"," 6","1","2","0","1","0","1","0","Email","0"
"1917","2"," 2","1"," 2","3","4","5"," 1","1","1","0","0","0","0","0","Email","0"
"298","3"," 6","1"," 4","2","3","3"," 1","2","1","0","0","0","0","0","Email","0"
"3069","1"," 4","1"," 3","2","5","3"," 3","2","3","0","1","0","0","0","Email","0"
"1441","3","10","1"," 9","4","2","4"," 1","1","1","0","0","0","0","0","Email","0"
"3024","4"," 2","4"," 1","1","1","1"," 3","1","3","1","1","0","0","0","Ph","0"
"4627","2"," 6","1"," 1","5","2","2"," 3","2","2","0","0","0","1","0","Email","0"
"3566","4"," 5","1"," 3","5","4","2"," 1","3","2","0","0","0","0","0","Email","0"
"1302","1"," 2","4"," 2","2","2","2"," 3","2","2","1","0","0","1","0","Email","0"
"1966","2"," 5","5"," 1","1","2","1"," 6","4","2","1","1","0","0","0","Ph","0"
"421","1"," 8","1"," 1","3","3","4"," 1","4","2","0","0","0","0","0","Email","1"
"4674","5"," 3","1"," 3","3","2","3"," 3","4","2","0","0","0","1","0","Ph","0"
"4419","2"," 2","1"," 2","1","3","3"," 6","2","3","0","1","0","1","0","Ph","0"
"152","1"," 9","1"," 1","1","1","1"," 3","3","3","0","1","0","0","0","Ph","1"
"1856","5","11","1"," 3","2","2","2","10","1","1","0","1","1","1","1","Email","0"
"850","2"," 2","1"," 1","1","1","1"," 6","2","2","0","0","0","1","1","Ph","0"
"3228","5"," 3","1"," 1","1","2","1"," 3","2","1","0","0","0","1","0","Ph","0"
"1995","1"," 1","1"," 1","4","5","2"," 3","1","2","0","0","0","1","0","Email","0"
"4156","3","10","1"," 1","1","2","1"," 1","4","2","0","0","0","0","0","Ph","1"
"1043","4"," 2","1"," 2","4","3","4"," 1","4","2","0","0","0","0","0","Email","0"
"4302","4"," 5","1"," 2","5","5","4"," 7","1","2","0","1","0","1","0","Email","0"
"4046","4"," 3","1"," 3","3","3","3"," 1","2","3","0","0","0","0","0","Email","0"
"937","4"," 5","1"," 1","1","1","1"," 6","2","1","0","1","0","1","0","Email","0"
"162","2"," 4","1"," 2","4","2","4"," 1","1","1","0","0","0","0","0","Ph","0"
"416","2"," 6","1"," 2","5","3","4"," 3","2","1","0","0","0","1","0","Email","0"
"2639","2"," 2","1"," 4","3","5","4"," 1","2","3","0","0","0","0","0","Email","0"
"3520","3"," 3","1"," 2","3","5","3"," 3","4","2","0","0","0","0","1","Email","0"
"1166","2"," 5","5"," 2","2","4","5"," 3","1","3","1","0","0","1","0","Ph","0"
"295","5"," 4","1"," 1","1","1","1"," 3","2","3","0","1","0","0","0","Email","0"
"1205","4"," 3","1"," 9","5","5","4"," 3","1","2","0","1","0","0","0","Email","0"
"2340","5"," 6","5"," 1","4","2","2"," 6","1","1","1","0","1","1","0","Ph","1"
"1648","3","13","1"," 3","3","4","4"," 3","4","3","0","0","0","1","0","Ph","1"
