ID,age,exp,inc,mortgage,ccAvg,MaxCC,MinCC,sdCC,usage,family,edu,mortS,cc,cd,online,securities,infoReq,loan
1670,43,18,21,0,13.48180301,13.57567493,19.83758934,47.98091426,0.5,2,2,0,1,0,1,0,Ph,0
1671,38,14,25,101,12.35811123,12.36119449,18.17375162,45.18373353,0.25,4,2,1,0,0,1,0,Ph,0
1672,34,9,20,0,0.388039757,0.373216574,0.619988237,0.918602852,0.25,4,3,0,0,0,1,0,Email,0
1673,48,23,173,0,13.02016465,10.96407851,10.97901106,4.998151318,0.75,3,1,0,1,1,1,0,Ph,1
1674,29,5,81,0,13.57012425,11.54060465,11.42457125,5.229261414,0.333333333,2,1,0,1,0,1,0,Email,0
1675,37,11,139,421,12.39159259,10.48092594,10.49958877,4.768825226,0.25,2,2,1,0,0,1,0,Ph,1
1676,60,35,119,0,0.368735351,0.377975449,0.32413478,0.17080875,0.333333333,2,1,0,0,0,1,0,Email,0
1677,46,20,74,104,27.4010698,18.18450578,28.79366263,34.8918386,0.25,4,3,1,0,0,1,0,Ph,0
1678,34,10,42,131,28.2252238,18.86432661,30.44152351,36.54876818,0,1,2,1,0,0,0,0,Email,0
1679,56,30,73,0,25.82752964,17.13621687,27.59338301,33.28434608,0,2,1,0,0,0,0,0,Email,0
1680,57,31,114,0,0.85992707,0.572809274,0.804982235,1.382191106,0.75,4,1,0,0,1,1,1,Email,1
1681,62,36,44,0,47.58151666,5.027631436,20.03892787,15.17204134,0,2,3,0,0,0,0,0,Email,0
1682,32,8,141,0,49.29940083,5.18911769,20.69445981,15.69094439,0,2,1,0,0,0,0,0,Ph,0
1683,51,26,14,103,44.65088212,4.80743695,19.08325298,14.53894512,0.25,2,1,1,0,0,1,0,Email,0
1684,55,29,33,0,1.598475383,0.130524826,0.503349082,0.389856131,0,2,3,0,0,0,0,0,Email,0
1685,60,34,83,249,39.98913167,13.8571609,3.918109217,32.21572568,0,2,1,1,0,0,0,0,Email,0
1686,40,16,89,155,41.98719002,14.58219618,4.083266041,33.33105839,0.25,4,1,1,0,0,1,0,Email,0
1687,62,38,39,0,38.1833693,13.40664548,3.800927425,30.80637046,0.5,4,1,0,0,0,1,1,Ph,0
1688,63,39,83,0,1.353517412,0.441862647,0.084379393,0.844298996,0.5,3,3,0,1,0,1,0,Email,0
1689,60,26.10303327,108,359,81.51334542,2.988844589,18.26919035,2.017547133,0.25,2,1,1,0,0,1,0,Email,0
1690,59,34,21,0,84.67448204,3.135134291,18.81932374,2.095719906,0.5,3,2,0,1,0,1,0,Ph,0
1691,26,1,73.54688823,0,76.9725563,2.859405748,17.23910508,1.938062431,0,1,1,0,0,0,0,0,Email,0
1692,56,32,73.04536278,0,2.759350046,0.083145911,0.432614555,0.058790695,0.25,1,3,0,1,0,0,0,Email,0
1693,50.21425198,32,32,0,94.88760588,32.39350202,2.958628309,4.05445497,0.25,3,1,0,0,0,1,0,Email,0
1694,57,31,43,0,98.50781168,33.52068974,3.113108591,4.176713775,0,1,1,0,0,0,0,0,Email,0
1695,48,23,35,118,92.17831509,31.40730402,2.853329098,3.830373214,0,4,2,1,0,0,0,0,Email,0
1696,30,6,184,0,2.343573297,0.889295516,0.091746596,0.131242159,0.25,1,1,0,0,0,1,0,Ph,0
1697,45,21,140,132,2.992376854,10.95826308,15.89465694,6.05064395,0,2,1,1,0,0,0,0,Ph,0
1698,64,38,73.04536278,0,3.128503819,11.49390032,16.61598972,6.23335262,0.5,3,2,0,1,0,1,0,Email,0
1699,45.33803457,20,149,0,2.875698489,10.48509354,15.29380643,5.722895067,0.25,1,1,0,0,0,1,0,Email,0
1700,51,25,15,0,0.078611716,0.370283463,0.436286106,0.182367194,0.333333333,4,3,0,1,0,0,0,Email,0
1701,43,16,71,0,11.00879257,50.37610692,5.007593677,64.66260804,0,3,2,0,0,0,0,0,Email,0
1702,29,3,108,0,11.45400537,52.17995913,5.244943009,67.66446134,0,4,2,0,0,0,0,0,Ph,0
1703,56,30,122,0,10.59159104,48.45184361,4.752774133,61.85063622,0.25,2,1,0,1,0,0,0,Ph,0
1704,65,41,40,0,0.330579729,1.254642005,0.14566588,1.804059685,0.25,3,3,0,0,0,1,0,Email,0
1705,46,22,198,0,29.67542368,33.34775964,6.915715407,8.907393287,0.25,2,1,0,1,0,0,0,Email,0
1706,48,24,79,0,30.94747037,34.47315847,7.32296888,9.321229374,0.5,4,2,0,1,0,0,1,Ph,0
1707,56,31,84,0,28.50627629,32.07278109,6.69494622,8.552163449,0.25,1,3,0,0,0,1,0,Ph,0
1708,61,37,31,0,0.814817208,0.793679445,0.164210441,0.209667262,0.25,3,2,0,1,0,0,0,Ph,0
1709,46,20,12,0,15.87636475,19.06986379,68.18411485,32.69934443,0,4,3,0,0,0,0,0,Ph,0
1710,58,34,88,0,16.69273278,19.71622198,70.72033722,34.05152513,0.5,2,1,0,1,0,1,0,Email,0
1711,31,5,29,131,15.24568186,18.38908669,65.80499331,31.54494774,0.5,2,1,1,1,0,1,0,Email,0
1712,27,3,201,158,0.456838917,0.471204824,1.729945111,0.840517191,0.25,1,1,1,0,0,1,0,Ph,0
1713,44,20,20,0,12.94175868,13.9962661,86.92071293,19.99351013,0,1,3,0,0,0,0,0,Ph,0
1714,44,20,15,0,13.41945946,14.67377219,90.4183248,20.99716882,0.25,1,1,0,0,0,1,0,Email,0
1715,48.79394295,27,155,107,12.37317168,13.52278456,82.81927468,19.07681309,0.333333333,1,1,1,1,0,1,0,Email,0
1716,39,13,25,53.10194669,0.352881853,0.422425361,2.379040839,0.688624417,0.333333333,3,2,0,0,0,1,0,Email,0
1717,32,8,200,565,2.007501807,68.17284698,3.968102842,44.61786397,0.25,2,1,1,0,0,1,0,Ph,0
1718,33,7,101,233,2.094049346,71.35230444,4.197746848,46.68853861,0,1,2,1,0,0,0,0,Email,0
1719,40,16,19,0,1.9078894,65.0721577,3.804182633,42.94003364,0.5,4,2,0,1,0,1,0,Email,0
1720,36,12,188,0,0.075109469,1.766503152,0.123309964,1.544235068,0.5,2,1,0,1,0,1,0,Email,0
1721,48.79394295,28,8,0,15.97280819,12.89519932,33.569202,8.040724283,0.25,1,1,0,0,0,1,0,Email,0
1722,54,29,59,152,16.6132571,13.57183218,35.27535966,8.373348935,0.25,2,3,1,0,0,1,0,Email,0
1723,26,2,72,0,15.2600587,12.36532084,32.3538426,7.644352539,0.75,4,1,0,0,1,1,1,Email,0
1724,39,15,55,0,0.404121643,0.374914924,0.867106421,0.245011456,0.25,1,3,0,0,0,1,0,Email,0
1725,46,19,24,0,27.04483224,56.66189312,12.86805708,5.034557742,0.25,3,2,0,0,0,1,0,Email,0
1726,57,32,19,0,28.09181542,59.78976872,13.49377284,5.245722946,0.25,1,1,0,0,0,1,0,Email,0
1727,59,33,71,150,25.78784541,54.21052783,12.38871659,4.82538314,0.666666667,2,3,1,1,0,1,0,Email,0
1728,52,26,54,0,0.874269636,1.71306922,0.4317301,0.139135075,0.25,2,2,0,1,0,0,0,Email,0
1729,52,26,28,0,74.90592859,0.994914341,89.74029352,10.89761348,0.25,1,3,0,0,0,1,0,Email,0
1730,50,20,25,0,78.44846003,1.04192466,93.13662196,11.26742989,0.333333333,4,3,0,0,0,1,0,Email,0
1731,41,17,73.43318738,0,71.70381932,0.95459356,86.71158757,10.48668753,0.25,2,3,0,1,0,0,0,Ph,0
1732,43,19,73.43318738,0,2.295892068,0.030556412,2.230028757,0.266201024,0.25,3,1,0,0,0,1,0,Ph,1
1733,25,0,88,319,3.043034916,5.052754221,34.35221697,46.4597721,0.5,2,2,1,1,0,1,0,Ph,0
1734,40,16,125,0,3.142933364,5.215920873,36.51278086,48.23026811,0.25,2,1,0,0,0,1,0,Ph,0
1735,35,10,79,182,2.863098522,4.879123165,33.33482556,43.74084767,0.25,4,3,1,0,0,1,0,Ph,0
1736,60,26.10303327,31,0,0.093340121,0.122847996,1.029401284,1.400849723,0.5,3,2,0,1,0,1,0,Email,0
1737,57,24.9673121,131,394,24.23370673,26.04058105,84.92554669,30.75132577,0.25,2,1,1,1,0,0,0,Email,0
1738,44,19,70,230,25.0975876,27.19998174,87.97882808,32.23538517,0.25,1,2,1,0,0,0,1,Email,0
1739,61,36,38,82,22.90811174,24.76386257,80.95547246,29.50547311,0.5,1,2,1,1,0,1,0,Ph,0
1740,33,7,83,0,0.843034865,0.918150515,2.541526664,1.081539763,1,1,1,0,1,1,1,1,Email,0
1741,45,20,59,0,10.91232906,10.82933707,39.35051354,31.61105264,0.75,1,1,0,0,1,1,1,Ph,0
1742,45,21,121,0,11.38349704,11.45635823,40.93823692,32.79372187,0,1,1,0,0,0,0,0,Email,0
1743,64,38,42,137,10.47691589,10.48856603,37.3701659,30.44855876,0.25,2,3,1,0,0,1,0,Ph,0
1744,47.63745181,24,32,53.10194669,0.290082975,0.328690334,1.232446461,0.796499719,0.25,4,1,0,0,0,1,0,Ph,0
1745,45.33803457,19.96655983,29,135,18.19434976,27.44253394,25.81640821,13.1249142,0.25,4,1,1,0,0,1,0,Email,0
1746,37,12,40,0,18.87885646,28.80502712,27.09837072,13.58064728,0.5,2,2,0,1,0,0,1,Email,0
1747,62,36,25,0,17.25119354,26.76323528,24.94226652,12.78313576,0.5,3,3,0,1,0,1,0,Ph,0
1748,29,5,21,89,0.506767787,0.814842288,0.644689761,0.262171565,0.25,4,2,1,1,0,0,0,Ph,0
1749,49,23,79,151,12.80327963,25.97541437,25.75701947,28.09526376,0.25,3,2,1,0,0,1,0,Email,0
1750,46.81924142,22,52,221,13.44288307,26.85848067,27.14169074,29.05551798,0,2,3,1,0,0,0,0,Email,0
1751,60,34,61,229,12.43154019,25.20181952,24.9336691,26.9876449,0,4,1,1,0,0,0,0,Email,0
1752,55,31,25,53.10194669,0.35546068,0.508626214,0.698920175,0.680704319,0,2,1,0,0,0,0,0,Ph,0
1753,33,15.04311338,155,0,49.69911351,25.66974079,33.18186958,16.05298366,0,1,3,0,0,0,0,0,Ph,1
1754,53,29,25,0,52.31264806,26.87742952,34.32216188,16.67284207,0.25,2,1,0,0,0,1,0,Email,0
1755,50,24,80,0,47.66562453,24.77905745,31.42487339,15.22064937,0.25,4,1,0,0,0,1,0,Email,0
1756,28,14.62091441,55,0,1.732889807,0.712601419,0.913248441,0.401756116,0.5,4,2,0,1,0,1,0,Email,0
1757,42,17,23,0,7.017898494,15.94241021,5.016986111,22.08506981,0,2,3,0,0,0,0,0,Email,0
1758,33,9,60,0,7.342790068,16.53137753,5.210131984,22.94516612,0.5,1,1,0,1,0,1,0,Email,0
1759,42.03462788,14,54,0,6.664321623,15.32549263,4.767873842,20.96735557,0,2,1,0,0,0,0,0,Email,0
1760,31,14.62091441,44,0,0.211820506,0.435798402,0.141509542,0.681404042,0,4,1,0,0,0,0,0,Email,0
1761,41,16,33,0,18.87537007,25.09271705,1.992528741,50.62492203,0.25,4,2,0,0,0,1,0,Ph,0
1762,48.79394295,27,45,121,19.807952,26.22896608,2.078675979,52.48200125,0.25,2,2,1,1,0,0,0,Email,0
1763,65,35,55,89,18.07077369,23.85335075,1.905954056,48.57283829,0.5,4,3,1,1,0,1,0,Email,0
1764,48,24,134,0,0.520220486,0.774260519,0.058105284,1.286402464,0.333333333,1,1,0,1,0,0,0,Email,0
1765,45,21,44,0,16.02299383,19.94826879,33.43937025,12.93484403,0.25,3,2,0,0,0,1,0,Ph,0
1766,26,0,149,154,16.68845488,20.82193641,34.58709116,13.30573968,0,2,1,1,0,0,0,0,Email,0
1767,64,38,22,0,15.23522247,19.28968293,31.79769328,12.51661102,0.25,2,3,0,0,0,0,1,Ph,0
1768,41,14,74,0,0.480745758,0.52195643,1.006040242,0.305312903,0.25,3,2,0,0,0,1,0,Ph,0
1769,43,18,128,84,38.74431653,18.0192562,56.75246032,3.022515488,0,4,1,1,0,0,0,0,Email,1
1770,60,36,62,0,40.68034863,18.6757752,58.7427012,3.124379199,0,4,1,0,0,0,0,0,Ph,0
1771,62,37,9,94,37.40318218,17.18481844,53.9395082,2.953743429,0,1,1,1,0,0,0,0,Email,0
1772,46,20.6613158,9,0,1.081272906,0.525794559,1.632118461,0.062222261,0.25,2,3,0,0,0,1,0,Email,0
1773,36,11,15,119,13.14886304,3.03230154,20.31075341,2.9891315,0,2,2,1,0,0,0,0,Ph,0
1774,39.72820826,5,28,0,13.58759662,3.147618666,20.99894676,3.147931431,0,4,1,0,0,0,0,0,Ph,0
1775,43,18,83,0,12.56004498,2.909302238,19.04931146,2.873442228,0.25,3,3,0,1,0,0,0,Ph,0
1776,46,22,73,117,0.364281037,0.064408473,0.681974409,0.098399154,0,1,3,1,0,0,0,0,Email,0
1777,50,26,42,151,0.999478386,4.986415838,0.990784264,6.018351634,0.25,4,2,1,0,0,1,0,Email,0
1778,52,22.77835442,34,114,1.039634263,5.246091114,1.023716353,6.282000395,0.5,2,2,1,1,0,1,0,Email,0
1779,27,3,32,0,0.965488872,4.760092387,0.951217662,5.782485365,0,3,2,0,0,0,0,0,Email,0
1780,34,9,68,0,0.023535183,0.179697748,0.026289232,0.148840955,0.25,1,1,0,0,0,1,0,Email,0
1781,49,24,82,267,27.83993803,77.56580836,6.037970924,27.91592295,0.25,1,1,1,0,0,1,0,Email,0
1782,52,26,19,0,29.11967186,81.28009678,6.264065829,29.39099535,0.25,2,2,0,1,0,0,0,Email,0
1783,37,11,60,181,26.74124154,74.3669654,5.803712814,26.69768663,0.25,2,1,1,1,0,0,0,Email,0
1784,53,27,192,601,0.82200135,2.741144106,0.172781953,0.977785634,0.25,1,1,1,0,0,1,0,Email,0
1785,54,29,119,0,12.95164908,95.01612158,55.81584585,12.11153713,0.5,3,1,0,0,1,0,1,Ph,1
1786,29,3,73.49772631,0,13.49457161,98.71360767,58.45680419,12.59170517,0.25,2,1,0,0,0,1,0,Email,0
1787,35,11,34,0,12.42820929,90.48790199,53.64115299,11.54032501,0,1,2,0,0,0,0,0,Email,0
1788,32,6,44,0,0.357037987,2.947654093,1.666814734,0.360319252,1,4,1,0,1,1,1,1,Email,0
1789,38,17.05920707,23,0,17.84044994,8.929554208,43.11539104,5.07657629,0.333333333,4,3,0,0,0,1,0,Email,0
1790,44,20,102.5698138,567,18.64656794,9.440579504,45.06323835,5.237538683,0.75,4,1,1,1,1,1,0,Ph,1
1791,44,20,43,0,17.1719461,8.646229315,40.95885474,4.849052903,0.5,1,3,0,1,0,0,1,Email,0
1792,48,22,139,0,0.589768744,0.251114008,1.350029036,0.143740908,0.75,1,1,0,1,1,1,0,Email,0
1793,46,20,118,0,26.16844968,22.06833199,1.998855079,21.80299183,0.75,1,1,0,1,1,1,0,Ph,0
1794,35,9,113,0,27.16995769,23.04687135,2.075008352,22.84987257,0.25,3,3,0,0,0,1,0,Ph,1
1795,56,32,98,0,25.17759134,21.11672986,1.944277779,20.96702889,0,3,3,0,0,0,0,0,Email,1
1796,49,22.44838039,70,0,0.758818338,0.582734501,0.04144777,0.667089454,0.25,1,1,0,1,0,0,0,Ph,0
1797,57,32,42,0,26.05281541,6.965072477,3.052077459,2.976532969,0.333333333,2,3,0,0,0,1,0,Ph,0
1798,35,10,143,0,27.21072317,7.132003569,3.141967061,3.047886347,0.5,1,1,0,1,0,1,0,Email,0
1799,44,20,185,0,24.8374033,6.677537817,2.921552997,2.893845058,0.25,3,1,0,0,0,1,0,Ph,1
1800,38,14,28,100,0.910244554,0.159983685,0.075240194,0.053765517,0.25,4,2,1,0,0,1,0,Email,0
1801,57,33,45,181,3.947936185,30.18606282,8.93389944,24.82847133,1,3,1,1,1,1,1,1,Email,0
1802,35,10,78,0,4.138712712,31.33020991,9.264428583,26.09258907,0,1,1,0,0,0,0,0,Ph,0
1803,29,3,121,0,3.840710155,28.65389628,8.586649169,23.82519017,0,2,1,0,0,0,0,0,Email,0
1804,58,32,59,0,0.088187667,0.936416237,0.19769645,0.731890617,0.25,1,1,0,0,0,1,0,Email,0
1805,40,16,64,0,23.00691489,24.13662399,30.88786733,6.013137396,0.5,4,1,0,0,0,1,1,Ph,0
1806,51,26,15,114,24.01690879,25.07138384,31.97205473,6.288472745,0.25,2,1,1,0,0,1,0,Email,0
1807,61,36,10,0,22.08225675,23.18212764,29.4636957,5.758424896,0,1,1,0,0,0,0,0,Email,0
1808,45.33803457,20,61,0,0.661326054,0.736853892,0.844637453,0.196339823,0,2,3,0,0,0,0,0,Ph,0
1809,55,31,50,0,2.967442633,6.013879558,103.1193123,12.05713767,0.25,4,1,0,0,0,1,0,Email,0
1810,35,10,79,0,3.125385025,6.246830495,107.8521188,12.44867799,0.5,4,3,0,0,0,1,1,Ph,0
1811,60,34,35,0,2.858492285,5.774700851,99.48480285,11.46763255,0.25,1,1,0,0,0,1,0,Email,0
1812,28,3,11,0,0.085151504,0.166730071,2.710230546,0.307570945,0,4,3,0,0,0,0,0,Ph,0
1813,43,19,128,0,36.74497378,2.018027811,6.10670867,24.82466702,0.25,1,1,0,0,0,1,0,Email,0
1814,61,36,55,0,38.39658089,2.097457538,6.292379338,26.02291431,0.5,3,3,0,1,0,1,0,Email,0
1815,48,22,79,0,35.47444199,1.919858753,5.77880407,23.79988398,0.25,3,2,0,0,0,1,0,Email,0
1816,51.29978375,39,18,53.10194669,1.006616145,0.058588646,0.155269932,0.700160369,1,2,1,0,1,1,1,1,Ph,0
1817,45,19,91,0,11.92226009,87.57473947,31.26520637,27.02272069,0.5,2,2,0,0,0,1,1,Email,0
1818,36,11,9,0,12.46273319,90.23903684,32.41261569,28.22138324,0.25,4,3,0,1,0,0,0,Email,0
1819,45,20,62,0,11.41730014,82.1953662,30.16588154,25.7496991,0.25,2,3,0,0,0,1,0,Email,0
1820,60,34,59,231,0.349561693,2.595902888,0.763585856,1.037747973,0.25,1,1,1,0,0,1,0,Ph,0
1821,47,22,25,148,28.01162306,18.01241798,29.36562498,50.59018675,0.333333333,1,1,1,0,0,1,0,Ph,0
1822,32,7,54,0,29.35122106,18.88724732,30.29494013,52.95525462,0.5,4,1,0,0,0,1,1,Email,0
1823,48,23,112,86,26.62922866,17.15989757,28.17709689,48.79947832,0.75,1,2,1,0,1,1,1,Ph,1
1824,33,8,125,0,0.913310809,0.612941575,0.799832481,1.470633674,0.5,1,1,0,1,0,1,0,Email,0
1825,49,23,194,0,5.95504257,1.97332329,68.01745063,16.18770037,0.25,4,2,0,1,0,0,0,Ph,1
1826,56,32,161,0,6.235541425,2.076674462,70.54282784,16.72960891,0.25,1,3,0,0,0,0,1,Ph,1
1827,59,33,35,171,5.757544386,1.912653782,64.64874535,15.4343518,0,1,1,1,0,0,0,0,Ph,0
1828,56,30,113,352,0.143622724,0.045149831,1.952489673,0.367152232,0.25,2,1,1,1,0,0,0,Email,0
1829,30,4,25,0,4.020192197,5.002740399,6.077562529,26.78786161,0,2,2,0,0,0,0,0,Email,0
1831,38,13,119,221,3.843144199,4.760902436,5.857320827,25.66995694,0,2,1,1,0,0,1,0,Email,0
1832,46.81924142,22,69.86849029,115,0.127739921,0.183065132,0.138355508,0.949002095,0.5,4,2,1,1,0,1,0,Email,0
1833,54,29,79,0,12.78708529,6.938954548,30.75662047,23.85273667,0.5,4,2,0,0,0,1,1,Ph,0
1834,34,9,178,0,13.38041949,7.315698044,32.23297465,25.05118968,0,1,3,0,0,0,0,0,Ph,1
1835,41,16,23,118,12.41663117,6.742874935,29.84348452,22.91468717,0,2,2,1,0,0,0,0,Email,0
1836,47,23,171,284,0.352858335,0.183840359,0.750766318,0.796007735,0.5,1,1,1,1,0,1,0,Email,0
1837,44,19,74,55.22147974,39.14813642,20.10669877,2.9495155,17.79585616,0,4,3,0,0,0,0,0,Email,0
1838,43,18,103,180,40.87402818,20.97350039,3.082734491,18.50063439,0.5,3,1,1,1,0,1,0,Email,0
1839,31,14.62091441,99,0,37.06320891,19.23120877,2.85945181,17.29792746,0.25,1,1,0,0,0,1,0,Email,0
1840,28,2,76.37564861,0,1.505337719,0.626026974,0.076892588,0.304233242,0.666666667,4,3,0,1,0,1,0,Ph,0
1841,55,25,23,88,27.51501272,4.015752548,18.93206564,21.0527778,0,4,3,1,0,0,0,0,Email,0
1842,42,17,91,199,28.30763528,4.182772304,19.88300611,21.85615718,0.5,1,2,1,1,0,1,0,Ph,0
1843,53,29,93,256,26.07619541,3.804639893,18.16469552,20.06958862,0.25,1,2,1,0,0,1,0,Ph,0
1844,30,6,154,0,0.821392744,0.147099877,0.595368392,0.599402882,0,1,1,0,0,0,0,0,Ph,0
1845,65,40,21,0,49.38417797,81.66431462,24.3872906,24.2654053,0.25,3,3,0,1,0,0,0,Ph,0
1846,43.59291779,18,65,0,51.02145267,85.25780613,25.19382686,25.14499809,0.25,2,3,0,0,0,1,0,Email,0
1847,56,32,15,0,46.86254017,78.1978192,22.98470817,23.20061344,0.25,1,2,0,0,0,1,0,Email,0
1848,25,0,70.58738426,159,1.349168068,2.298871317,0.756139013,0.597784435,0,3,3,1,0,0,0,0,Ph,0
1849,35,10,30,0,102.3058554,17.86520683,23.8120865,5.969119838,1,1,1,0,1,0,1,1,Email,0
1850,50,26,42,0,105.5938057,18.8830969,24.92934906,6.268478166,0.25,1,2,0,0,0,1,0,Ph,0
1851,36,10,20,97,96.68076353,17.17414233,22.87283658,5.793497845,0.25,4,1,1,0,0,1,0,Ph,0
1852,34,8,60,0,2.847110637,0.618753452,0.745156829,0.157118944,0.25,4,2,0,1,0,0,0,Email,0
1853,32,6,54,167,72.47621035,13.06636011,24.99597997,24.80877874,0,4,3,1,0,0,0,0,Email,0
1854,51,25,60,97,74.9729006,13.57922978,26.12813565,25.77743522,0.25,4,1,1,0,0,1,0,Email,0
1855,52,25,41,0,71.36294423,12.56422566,24.18545524,23.77296343,0.333333333,3,2,0,0,0,1,0,Ph,0
1856,65,39,30,0,1.016803507,0.337963968,0.638219626,0.67078432,0.5,3,2,0,1,0,1,0,Ph,0
1857,51,24,21,0,47.29128357,4.92601118,29.08002303,34.98113881,0.333333333,2,2,0,0,0,1,0,Email,0
1858,37,13,105,0,49.15886602,5.240068486,30.39706001,36.56891963,0.25,1,2,0,1,0,0,0,Email,0
1859,35,11,65,240,45.8036401,4.752929756,27.55771578,33.28346504,0.333333333,3,1,1,0,0,1,0,Email,0
1860,67,41,20,80,1.258813417,0.150592634,0.930689632,1.227636552,0,2,1,1,0,0,0,0,Email,0
1861,30,6,179,142,24.44224068,2.990477146,5.044679278,4.013403922,0.25,3,1,1,0,0,1,0,Ph,1
1862,62,38,161,0,25.95922179,3.125610846,5.243902033,4.157453739,1,1,1,0,1,1,1,1,Email,0
1863,42,17,82,0,23.92508768,2.877109621,4.753680844,3.83776582,0.25,1,3,0,0,0,1,0,Email,0
1864,48,22,43,112,0.583659092,0.086743032,0.174297061,0.115601677,0.25,2,2,1,0,0,1,0,Email,0
1865,61,36,61,0,11.79288241,84.55603385,7.03174236,40.09143768,0,2,1,0,0,0,0,0,Ph,0
1866,36,6,90,59.95165704,12.10926851,87.56918908,7.32699874,41.952272,0.25,4,3,0,0,0,0,1,Email,0
1867,48,24,90,334,11.41339813,80.74498103,6.689391228,38.28933544,0.333333333,1,2,1,0,0,1,0,Email,0
1868,65,39,21,0,0.23526756,2.541789897,0.246129292,1.249661139,0,2,1,0,0,0,0,0,Email,0
1869,25,1,118,0,31.36305274,34.88945315,25.00742737,3.974307946,0.5,1,1,0,1,0,1,0,Email,0
1870,55,30,44,0,32.52274683,36.68371654,26.04212362,4.188756744,0.25,2,2,0,0,0,1,0,Ph,0
1871,63,37,110,0,30.0900886,33.3024205,24.05257171,3.827292511,0,1,3,0,0,0,0,0,Email,1
1872,31,5,99,268,0.782469015,1.371499031,0.659800675,0.139214959,0,4,2,1,0,0,0,0,Email,0
1873,43,17,98,0,5.982509726,4.977257713,16.00407664,3.046959717,0,3,1,0,0,0,0,0,Email,0
1874,28,4,69,80,6.271977542,5.210525918,16.70826885,3.148264406,0.25,3,2,1,0,0,1,0,Ph,0
1875,37,11,82,218,5.760140575,4.791606627,15.22308301,2.913178397,0.5,3,2,1,1,0,1,0,Email,0
1876,27,3,112,389,0.189576033,0.112261949,0.580497145,0.081555639,0.5,3,1,1,0,0,1,1,Email,0
1877,62,38,123,0,9.114466288,84.09668116,28.1731587,5.000228068,0,1,1,0,0,0,0,0,Email,0
1878,51,24,78,0,9.431374234,87.86609893,29.32168295,5.24051496,0,1,2,0,0,0,1,0,Ph,0
1879,56,30,59,159,8.64578726,80.62041295,26.8349249,4.856343705,0.666666667,3,1,1,0,0,1,1,Ph,0
1880,49.02011208,30,78,0,0.271399003,2.56451135,0.930180529,0.145135971,0,3,2,0,0,0,0,0,Email,0
1881,44,19.3431798,49,89,24.21736057,3.983654844,13.91539985,1.982772963,0.25,4,3,1,0,0,1,0,Ph,0
1882,46,19,82,0,24.86097674,4.192741624,14.65952566,2.065156849,0,3,2,0,0,0,0,0,Email,0
1883,56,32,125,342,23.2011936,3.820203346,13.3120945,1.907915538,0.75,3,1,1,1,1,1,0,Email,1
1884,56,30,185,0,0.544423526,0.139003996,0.41239101,0.054907243,0,1,1,0,0,0,0,0,Ph,0
1885,50.41172764,33,163,0,2.002092791,28.61925997,12.86709442,4.996395145,0.25,1,1,0,0,0,1,0,Email,0
1886,31,6,19,104,2.054775205,30.24317486,13.48880297,5.214524825,0.75,4,3,1,1,1,1,0,Email,0
1887,65,41,115,0,1.902376064,27.57651608,12.40850274,4.781881702,0,4,2,0,0,0,0,0,Email,0
1888,39.98656829,7,81,0,0.05950372,0.878765191,0.371561924,0.151340276,0.75,2,2,0,1,1,1,0,Email,0
1889,36,10,93,0,3.97290679,33.03185143,23.92208018,9.031393635,0.25,1,3,0,0,0,1,0,Ph,0
1890,56,30,111,372,4.159560739,34.47618058,25.04201564,9.40573116,0.75,1,1,1,0,1,1,1,Ph,1
1891,52,27,184,0,3.843963062,31.67201389,22.81004143,8.599168152,0,1,1,0,0,0,0,0,Email,0
1892,42,18,50,0,0.108850539,0.853651101,0.786736306,0.319687548,0,4,2,0,0,0,0,0,Ph,0
1893,55,30,55,0,14.9720117,19.01644006,38.00376371,5.92678066,0.25,3,1,0,1,0,0,0,Email,0
1894,49,24,13,101,15.69577044,19.83163715,39.48957251,6.169182822,0.25,1,3,1,0,0,0,1,Ph,0
1895,51,25,29,53.10194669,14.26419282,18.32993583,36.22662279,5.744378552,0.5,4,1,0,1,0,1,0,Email,0
1896,26,2,72,0,0.503203397,0.549230312,1.108698422,0.129621576,0.25,4,1,0,0,0,1,0,Email,0
1897,32,7,83,0,88.74859475,8.035451767,24.78895233,12.92388999,0.5,1,2,0,1,0,0,1,Ph,0
1898,54,29,98,0,93.39580456,8.365854711,25.58123533,13.57869956,0,1,3,0,0,0,0,0,Email,0
1899,50,24,43,0,84.80174537,7.636222987,23.84215964,12.38994391,0.25,4,1,0,0,0,1,0,Ph,0
1900,59,33,34,0,3.123198804,0.248604447,0.521393365,0.42039065,0.333333333,1,1,0,0,0,1,0,Ph,0
1901,61,36,10,0,79.85141876,15.78102655,18.76748556,104.3955841,0.25,4,2,0,0,0,1,0,Email,0
1902,43,19,201,0,82.5657101,16.67570202,19.76745277,108.8208962,0.5,2,1,0,0,0,1,1,Ph,0
1903,39,14,85,107,75.39967198,15.21073075,18.10191637,99.14270501,0.5,3,3,1,1,0,1,0,Email,0
1904,56,26,50,0,2.575764262,0.508228858,0.598967954,3.031424896,0,3,3,0,0,0,0,0,Email,0
1905,38,14,91,0,11.08109697,28.71797578,32.59070663,24.39508776,0.25,2,1,0,0,0,1,0,Email,0
1906,25,-1,112,241,11.52181441,30.17691372,34.50554594,25.1334921,0.25,2,1,1,0,0,1,0,Email,0
1907,42,17,98,275,10.56176486,27.75614262,31.35689333,23.44583767,0.25,2,1,1,0,0,1,0,Email,0
